course,DFWINC,daysregb4classstart,numaddlcourses,YearsofCollege,is_repeating_course,workingfulltime
MIS100,0,46,5,2,0,0
MIS100,0,46,5,2,0,0
MIS100,0,85,5,2,0,0
MIS100,0,36,5,2,0,0
MIS100,0,65,5,3,0,0
MIS100,0,46,5,2,0,0
MIS100,0,22,5,2,0,0
MIS100,0,12,5,2,0,0
MIS100,0,72,5,2,0,0
MIS100,0,85,5,2,0,0
MIS100,0,102,6,2,0,0
MIS100,0,151,2,2,0,0
MIS100,0,151,3,2,0,0
MIS100,0,66,3,2,0,0
MIS100,0,46,4,2,0,0
MIS100,0,70,4,2,0,0
MIS100,0,92,1,2,0,0
MIS100,0,6,2,2,0,0
MIS100,0,62,3,2,0,0
MIS100,0,82,3,3,0,0
MIS100,0,69,3,1,0,0
MIS100,0,20,5,2,0,0
MIS100,0,132,5,2,0,0
MIS100,0,62,5,2,0,0
MIS100,0,59,10,2,0,0
MIS100,0,40,0,1,0,0
MIS100,0,0,0,2,0,0
MIS100,0,30,0,3,0,0
MIS100,0,0,0,2,0,0
MIS100,0,84,1,2,0,0
MIS100,0,103,1,2,0,0
MIS100,0,76,3,2,0,0
MIS100,0,58,4,2,0,0
MIS100,0,11,4,2,0,0
MIS100,0,11,4,1,0,0
MIS100,0,37,7,2,0,0
MIS100,0,69,3,2,0,0
MIS100,0,43,8,2,0,0
MIS100,0,21,0,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,2,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,76,4,2,0,0
MIS100,0,57,9,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,41,2,2,0,0
MIS100,0,90,3,2,0,0
MIS100,0,49,3,2,0,0
MIS100,0,43,4,2,0,0
MIS100,0,27,4,2,0,0
MIS100,0,45,5,2,0,0
MIS100,0,49,5,2,0,0
MIS100,0,10,5,2,0,0
MIS100,0,30,1,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,31,2,3,0,0
MIS100,0,34,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,23,2,2,0,0
MIS100,0,31,2,2,0,0
MIS100,0,32,2,2,0,0
MIS100,0,30,2,2,0,0
MIS100,0,10,2,2,0,0
MIS100,0,11,2,2,0,0
MIS100,0,11,2,2,0,0
MIS100,0,8,2,2,0,0
MIS100,0,39,2,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,34,2,2,0,0
MIS100,0,25,2,2,0,0
MIS100,0,106,2,2,0,0
MIS100,0,30,3,2,0,0
MIS100,0,67,4,2,0,0
MIS100,0,21,4,2,0,0
MIS100,0,50,5,2,0,0
MIS100,0,28,5,2,0,0
MIS100,0,30,5,2,0,0
MIS100,0,127,3,2,0,0
MIS100,0,66,5,2,0,0
MIS100,0,28,3,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,47,1,2,0,0
MIS100,0,47,1,1,0,0
MIS100,0,47,1,2,0,0
MIS100,0,57,1,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,11,3,2,0,0
MIS100,0,136,3,2,0,0
MIS100,0,2,4,3,0,0
MIS100,0,9,5,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,37,1,2,0,0
MIS100,0,103,1,2,0,0
MIS100,0,5,2,2,0,0
MIS100,0,34,2,2,0,0
MIS100,0,44,3,2,0,0
MIS100,0,83,4,2,0,0
MIS100,0,83,4,2,0,0
MIS100,0,25,5,2,0,0
MIS100,0,82,5,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,35,1,3,0,0
MIS100,0,34,1,2,0,0
MIS100,0,83,1,1,0,0
MIS100,0,41,2,2,0,0
MIS100,0,26,2,2,0,0
MIS100,0,26,2,2,0,0
MIS100,0,6,2,2,0,0
MIS100,0,28,2,2,0,0
MIS100,0,26,3,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,59,3,2,0,0
MIS100,0,26,5,2,0,0
MIS100,0,160,7,2,0,0
MIS100,0,68,8,2,0,0
MIS100,0,48,3,2,0,0
MIS100,0,48,3,2,0,0
MIS100,0,27,3,2,0,0
MIS100,0,50,4,2,0,0
MIS100,0,122,4,2,0,0
MIS100,0,64,4,2,0,0
MIS100,0,48,4,2,0,0
MIS100,0,0,5,2,0,0
MIS100,0,5,2,2,0,0
MIS100,0,62,5,2,0,0
MIS100,0,333,5,1,0,0
MIS100,0,27,5,2,0,0
MIS100,0,123,5,1,0,0
MIS100,0,73,5,2,0,0
MIS100,0,27,6,2,0,0
MIS100,0,27,6,2,0,0
MIS100,0,140,8,2,0,0
MIS100,0,62,10,2,0,0
MIS100,0,381,10,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,4,4,2,0,0
MIS100,0,104,4,2,0,0
MIS100,0,104,4,2,0,0
MIS100,0,68,5,3,0,0
MIS100,0,1,2,2,0,0
MIS100,0,55,3,2,0,0
MIS100,0,154,3,2,0,0
MIS100,0,154,3,2,0,0
MIS100,0,57,1,2,0,0
MIS100,0,154,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,154,3,1,0,0
MIS100,0,154,3,2,0,0
MIS100,0,154,3,2,0,0
MIS100,0,6,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,297,3,2,0,0
MIS100,0,52,7,2,0,0
MIS100,0,92,7,2,0,0
MIS100,0,52,7,2,0,0
MIS100,0,56,8,2,0,0
MIS100,0,65,8,2,0,0
MIS100,0,50,5,2,0,0
MIS100,0,163,5,2,0,0
MIS100,0,327,10,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,14,2,3,0,0
MIS100,0,88,2,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,15,2,2,0,0
MIS100,0,28,2,1,0,0
MIS100,0,28,2,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,0,2,3,0,0
MIS100,0,4,2,2,0,0
MIS100,0,63,3,2,0,0
MIS100,0,67,3,2,0,0
MIS100,0,73,7,2,0,0
MIS100,0,51,7,2,0,0
MIS100,0,150,7,2,0,0
MIS100,0,23,4,2,0,0
MIS100,0,67,5,2,0,0
MIS100,0,68,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,26,5,2,0,0
MIS100,0,25,1,2,0,0
MIS100,0,71,2,2,0,0
MIS100,0,54,5,2,0,0
MIS100,0,74,5,2,0,0
MIS100,0,26,5,2,0,0
MIS100,0,52,5,2,0,0
MIS100,0,47,5,2,0,0
MIS100,0,340,6,2,0,0
MIS100,0,103,10,2,0,0
MIS100,0,356,10,2,0,0
MIS100,0,5,0,1,0,0
MIS100,0,40,0,2,0,0
MIS100,0,74,1,2,0,0
MIS100,0,25,2,2,0,0
MIS100,0,110,3,2,0,0
MIS100,0,61,4,2,0,0
MIS100,0,57,4,2,0,0
MIS100,0,61,4,3,0,0
MIS100,0,47,4,2,0,0
MIS100,0,30,5,2,0,0
MIS100,0,59,5,2,0,0
MIS100,0,78,5,3,0,0
MIS100,0,94,5,2,0,0
MIS100,0,69,5,2,0,0
MIS100,0,78,5,2,0,0
MIS100,0,115,5,2,0,0
MIS100,0,128,5,2,0,0
MIS100,0,328,6,2,0,0
MIS100,0,143,6,2,0,0
MIS100,0,90,7,2,0,0
MIS100,0,144,10,2,0,0
MIS100,0,90,3,2,0,0
MIS100,0,35,3,2,0,0
MIS100,0,4,4,2,0,0
MIS100,0,0,4,2,0,0
MIS100,0,2,4,2,0,0
MIS100,0,112,5,2,0,0
MIS100,0,30,33,2,0,0
MIS100,0,248,7,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,11,4,2,0,0
MIS100,0,117,5,2,0,0
MIS100,0,160,5,2,0,0
MIS100,0,175,5,2,0,0
MIS100,0,71,6,2,0,0
MIS100,0,12,5,2,0,0
MIS100,0,382,10,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,28,1,1,0,0
MIS100,0,58,1,2,0,0
MIS100,0,48,2,2,0,0
MIS100,0,2,3,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,137,3,1,0,0
MIS100,0,130,4,1,0,0
MIS100,0,130,4,1,0,0
MIS100,0,118,5,2,0,0
MIS100,0,146,5,2,0,0
MIS100,0,49,4,1,0,0
MIS100,0,1,4,2,0,0
MIS100,0,31,3,2,0,0
MIS100,0,170,3,2,0,0
MIS100,0,166,3,2,0,0
MIS100,0,108,3,2,0,0
MIS100,0,82,3,2,0,0
MIS100,0,113,5,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,3,1,1,0,0
MIS100,0,12,2,3,0,0
MIS100,0,12,2,2,0,0
MIS100,0,140,5,2,0,0
MIS100,0,140,5,2,0,0
MIS100,0,97,5,2,0,0
MIS100,0,160,5,2,0,0
MIS100,0,91,5,2,0,0
MIS100,0,111,7,2,0,0
MIS100,0,90,8,2,0,0
MIS100,0,338,8,2,0,0
MIS100,0,167,10,2,0,0
MIS100,0,2,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,73,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,63,1,2,0,0
MIS100,0,3,1,1,0,0
MIS100,0,8,2,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,70,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,157,2,3,0,0
MIS100,0,1,2,2,0,0
MIS100,0,1,2,2,0,0
MIS100,0,8,3,2,0,0
MIS100,0,102,5,2,0,0
MIS100,0,11,5,2,0,0
MIS100,0,165,7,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,143,4,2,0,0
MIS100,0,0,5,1,0,0
MIS100,0,96,5,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,2,5,2,0,0
MIS100,0,170,12,2,0,0
MIS100,0,149,5,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,19,2,2,0,0
MIS100,0,12,2,2,0,0
MIS100,0,26,3,2,0,0
MIS100,0,2,3,2,0,0
MIS100,0,137,5,2,0,0
MIS100,0,104,5,2,0,0
MIS100,0,172,5,2,0,0
MIS100,0,305,7,2,0,0
MIS100,0,83,8,2,0,0
MIS100,0,173,8,2,0,0
MIS100,0,118,10,2,0,0
MIS100,0,156,1,1,0,0
MIS100,0,21,2,2,0,0
MIS100,0,128,4,2,0,0
MIS100,0,34,4,2,0,0
MIS100,0,19,4,2,0,0
MIS100,0,25,4,2,0,0
MIS100,0,107,5,2,0,0
MIS100,0,11,5,2,0,0
MIS100,0,83,5,2,0,0
MIS100,0,84,10,2,0,0
MIS100,0,135,20,2,0,0
MIS100,0,11,2,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,99,5,2,0,0
MIS100,0,152,5,2,0,0
MIS100,0,124,7,2,0,0
MIS100,0,354,10,2,0,0
MIS100,0,119,10,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,46,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,0,1,1,0,0
MIS100,0,6,2,1,0,0
MIS100,0,44,2,2,0,0
MIS100,0,42,3,2,0,0
MIS100,0,65,3,2,0,0
MIS100,0,93,3,2,0,0
MIS100,0,72,3,2,0,0
MIS100,0,42,3,2,0,0
MIS100,0,104,4,2,0,0
MIS100,0,1,4,2,0,0
MIS100,0,56,4,2,0,0
MIS100,0,114,5,2,0,0
MIS100,0,85,5,2,0,0
MIS100,0,85,5,2,0,0
MIS100,0,6,1,2,0,0
MIS100,0,78,2,2,0,0
MIS100,0,1,0,2,0,0
MIS100,0,50,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,110,3,1,0,0
MIS100,0,110,3,1,0,0
MIS100,0,110,3,1,0,0
MIS100,0,110,3,1,0,0
MIS100,0,110,3,1,0,0
MIS100,0,138,3,2,0,0
MIS100,0,110,3,1,0,0
MIS100,0,110,3,1,0,0
MIS100,0,87,5,2,0,0
MIS100,0,104,5,2,0,0
MIS100,0,66,5,2,0,0
MIS100,0,34,5,2,0,0
MIS100,0,131,10,2,0,0
MIS100,0,167,10,2,0,0
MIS100,0,7,2,2,0,0
MIS100,0,7,2,2,0,0
MIS100,0,71,2,2,0,0
MIS100,0,48,2,2,0,0
MIS100,0,99,2,2,0,0
MIS100,0,71,3,2,0,0
MIS100,0,127,5,2,0,0
MIS100,0,119,5,2,0,0
MIS100,0,79,7,2,0,0
MIS100,0,4,1,1,0,0
MIS100,0,65,2,2,0,0
MIS100,0,61,2,2,0,0
MIS100,0,33,3,2,0,0
MIS100,0,99,3,2,0,0
MIS100,0,99,5,2,0,0
MIS100,0,85,5,2,0,0
MIS100,0,110,5,2,0,0
MIS100,0,75,5,3,0,0
MIS100,0,33,5,2,0,0
MIS100,0,35,5,2,0,0
MIS100,0,87,6,2,0,0
MIS100,0,128,6,2,0,0
MIS100,0,87,6,2,0,0
MIS100,0,65,2,2,0,0
MIS100,0,83,5,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,103,5,2,0,0
MIS100,0,125,5,2,0,0
MIS100,0,131,7,2,0,0
MIS100,0,125,7,2,0,0
MIS100,0,93,7,2,0,0
MIS100,0,130,1,2,0,0
MIS100,0,121,1,2,0,0
MIS100,0,185,1,2,0,0
MIS100,0,128,2,2,0,0
MIS100,0,111,2,2,0,0
MIS100,0,94,5,2,0,0
MIS100,0,96,5,2,0,0
MIS100,0,109,5,2,0,0
MIS100,0,65,5,2,0,0
MIS100,0,124,5,2,0,0
MIS100,0,84,5,2,0,0
MIS100,0,95,6,2,0,0
MIS100,0,90,7,2,0,0
MIS100,0,90,7,2,0,0
MIS100,0,112,7,2,0,0
MIS100,0,130,8,2,0,0
MIS100,0,78,2,2,0,0
MIS100,0,158,5,2,0,0
MIS100,0,108,5,2,0,0
MIS100,0,158,5,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,76,6,2,0,0
MIS100,0,21,1,2,0,0
MIS100,0,21,1,2,0,0
MIS100,0,21,1,2,0,0
MIS100,0,34,2,2,0,0
MIS100,0,119,2,2,0,0
MIS100,0,8,4,2,0,0
MIS100,0,137,5,2,0,0
MIS100,0,154,6,3,0,0
MIS100,0,76,7,2,0,0
MIS100,0,21,3,2,0,0
MIS100,0,71,2,2,0,0
MIS100,0,36,2,2,0,0
MIS100,0,64,3,2,0,0
MIS100,0,29,1,2,0,0
MIS100,0,76,3,2,0,0
MIS100,0,76,3,2,0,0
MIS100,0,75,5,2,0,0
MIS100,0,115,5,2,0,0
MIS100,0,84,8,2,0,0
MIS100,0,77,10,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,16,1,1,0,0
MIS100,0,2,1,2,0,0
MIS100,0,16,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,8,2,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,8,2,2,0,0
MIS100,0,79,3,2,0,0
MIS100,0,79,3,2,0,0
MIS100,0,119,5,2,0,0
MIS100,0,51,5,2,0,0
MIS100,0,106,5,2,0,0
MIS100,0,119,6,2,0,0
MIS100,0,39,1,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,10,1,2,0,0
MIS100,0,44,1,2,0,0
MIS100,0,47,3,2,0,0
MIS100,0,64,4,2,0,0
MIS100,0,98,5,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,116,5,2,0,0
MIS100,0,41,2,2,0,0
MIS100,0,11,0,2,0,0
MIS100,0,32,0,2,0,0
MIS100,0,53,3,2,0,0
MIS100,0,100,5,2,0,0
MIS100,0,73,5,2,0,0
MIS100,0,177,5,2,0,0
MIS100,0,51,5,2,0,0
MIS100,0,47,5,2,0,0
MIS100,0,163,5,2,0,0
MIS100,0,59,5,2,0,0
MIS100,0,97,6,2,0,0
MIS100,0,85,8,2,0,0
MIS100,0,177,10,1,0,0
MIS100,0,0,0,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,69,3,1,0,0
MIS100,0,56,3,2,0,0
MIS100,0,60,5,2,0,0
MIS100,0,77,5,2,0,0
MIS100,0,53,5,2,0,0
MIS100,0,72,5,2,0,0
MIS100,0,164,9,2,0,0
MIS100,0,54,5,2,0,0
MIS100,0,172,5,2,0,0
MIS100,0,60,4,2,0,0
MIS100,0,165,5,2,0,0
MIS100,0,55,5,2,0,0
MIS100,0,81,6,2,0,0
MIS100,0,96,7,2,0,0
MIS100,0,61,10,2,0,0
MIS100,0,19,1,2,0,0
MIS100,0,50,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,2,2,2,0,0
MIS100,0,2,3,1,0,0
MIS100,0,2,3,1,0,0
MIS100,0,55,3,2,0,0
MIS100,0,56,3,2,0,0
MIS100,0,2,3,1,0,0
MIS100,0,2,3,1,0,0
MIS100,0,55,3,2,0,0
MIS100,0,55,3,2,0,0
MIS100,0,54,4,2,0,0
MIS100,0,51,4,2,0,0
MIS100,0,49,5,2,0,0
MIS100,0,93,5,2,0,0
MIS100,0,48,5,2,0,0
MIS100,0,92,5,2,0,0
MIS100,0,97,5,2,0,0
MIS100,0,48,5,2,0,0
MIS100,0,58,5,2,0,0
MIS100,0,41,10,1,0,0
MIS100,0,0,1,3,0,0
MIS100,0,44,3,2,0,0
MIS100,0,19,3,2,0,0
MIS100,0,57,3,1,0,0
MIS100,0,24,3,1,0,0
MIS100,0,22,3,2,0,0
MIS100,0,51,3,2,0,0
MIS100,0,23,3,2,0,0
MIS100,0,79,3,2,0,0
MIS100,0,48,3,2,0,0
MIS100,0,51,3,1,0,0
MIS100,0,78,5,2,0,0
MIS100,0,24,5,2,0,0
MIS100,0,45,5,2,0,0
MIS100,0,44,5,2,0,0
MIS100,0,78,5,2,0,0
MIS100,0,45,5,2,0,0
MIS100,0,115,5,2,0,0
MIS100,0,50,5,2,0,0
MIS100,0,45,5,2,0,0
MIS100,0,145,5,2,0,0
MIS100,0,113,2,2,0,0
MIS100,0,102,2,2,0,0
MIS100,0,113,2,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,73,2,2,0,0
MIS100,0,115,2,2,0,0
MIS100,0,115,3,2,0,0
MIS100,0,20,5,2,0,0
MIS100,0,56,5,1,0,0
MIS100,0,50,5,2,0,0
MIS100,0,20,5,2,0,0
MIS100,0,53,5,2,0,0
MIS100,0,46,5,2,0,0
MIS100,0,63,5,1,0,0
MIS100,0,200,5,2,0,0
MIS100,0,56,6,2,0,0
MIS100,0,49,6,2,0,0
MIS100,0,56,6,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,114,1,1,0,0
MIS100,0,1,1,1,0,0
MIS100,0,5,1,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,192,2,1,0,0
MIS100,0,192,2,1,0,0
MIS100,0,192,2,1,0,0
MIS100,0,39,2,2,0,0
MIS100,0,25,2,1,0,0
MIS100,0,192,2,1,0,0
MIS100,0,53,2,2,0,0
MIS100,0,19,5,2,0,0
MIS100,0,10,1,2,0,0
MIS100,0,61,1,2,0,0
MIS100,0,70,5,2,0,0
MIS100,0,46,5,2,0,0
MIS100,0,38,5,2,0,0
MIS100,0,53,5,2,0,0
MIS100,0,51,5,2,0,0
MIS100,0,124,5,2,0,0
MIS100,0,25,5,2,0,0
MIS100,0,53,5,2,0,0
MIS100,0,14,5,2,0,0
MIS100,0,163,5,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,1,0,1,0,0
MIS100,0,0,0,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,81,5,2,0,0
MIS100,0,26,5,2,0,0
MIS100,0,75,6,2,0,0
MIS100,0,54,7,2,0,0
MIS100,0,69,3,2,0,0
MIS100,0,69,3,2,0,0
MIS100,0,90,10,2,0,0
MIS100,0,111,4,2,0,0
MIS100,0,18,4,2,0,0
MIS100,0,7,0,2,0,0
MIS100,0,1,1,2,0,0
MIS100,0,69,1,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,55,3,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,52,5,2,0,0
MIS100,0,14,5,2,0,0
MIS100,0,17,5,2,0,0
MIS100,0,207,7,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,70,1,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,1,3,0,0,0
MIS100,0,43,4,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,31,5,2,0,0
MIS100,0,87,5,2,0,0
MIS100,0,84,5,2,0,0
MIS100,0,123,5,2,0,0
MIS100,0,13,1,1,0,0
MIS100,0,33,2,2,0,0
MIS100,0,13,2,2,0,0
MIS100,0,21,2,1,0,0
MIS100,0,0,1,3,0,0
MIS100,0,2,1,2,0,0
MIS100,0,6,1,2,0,0
MIS100,0,78,4,2,0,0
MIS100,0,21,2,1,0,0
MIS100,0,175,5,2,0,0
MIS100,0,158,5,2,0,0
MIS100,0,11,5,2,0,0
MIS100,0,158,5,2,0,0
MIS100,0,174,5,1,0,0
MIS100,0,174,5,1,0,0
MIS100,0,13,1,1,0,0
MIS100,0,3,1,2,0,0
MIS100,0,3,1,2,0,0
MIS100,0,3,1,2,0,0
MIS100,0,33,3,2,0,0
MIS100,0,3,3,2,0,0
MIS100,0,44,3,2,0,0
MIS100,0,77,3,2,0,0
MIS100,0,10,3,2,0,0
MIS100,0,44,3,2,0,0
MIS100,0,76,3,2,0,0
MIS100,0,71,3,1,0,0
MIS100,0,9,3,2,0,0
MIS100,0,33,3,2,0,0
MIS100,0,3,3,2,0,0
MIS100,0,77,3,2,0,0
MIS100,0,59,3,2,0,0
MIS100,0,77,3,2,0,0
MIS100,0,3,3,2,0,0
MIS100,0,71,3,2,0,0
MIS100,0,29,3,2,0,0
MIS100,0,10,5,1,0,0
MIS100,0,22,5,2,0,0
MIS100,0,132,3,2,0,0
MIS100,0,10,5,2,0,0
MIS100,0,94,5,2,0,0
MIS100,0,128,8,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,16,1,1,0,0
MIS100,0,1,1,2,0,0
MIS100,0,77,2,2,0,0
MIS100,0,77,2,1,0,0
MIS100,0,34,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,77,2,2,0,0
MIS100,0,63,2,2,0,0
MIS100,0,8,2,2,0,0
MIS100,0,4,2,2,0,0
MIS100,0,77,2,2,0,0
MIS100,0,67,2,2,0,0
MIS100,0,21,2,2,0,0
MIS100,0,13,2,2,0,0
MIS100,0,63,2,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,3,2,2,0,0
MIS100,0,63,2,2,0,0
MIS100,0,14,2,2,0,0
MIS100,0,8,2,1,0,0
MIS100,0,25,2,2,0,0
MIS100,0,22,2,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,22,2,2,0,0
MIS100,0,10,2,2,0,0
MIS100,0,4,3,2,0,0
MIS100,0,7,3,2,0,0
MIS100,0,350,5,2,0,0
MIS100,0,11,1,2,0,0
MIS100,0,11,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,12,1,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,12,1,2,0,0
MIS100,0,11,1,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,19,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,4,1,2,0,0
MIS100,0,5,1,2,0,0
MIS100,0,12,1,2,0,0
MIS100,0,16,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,78,6,2,0,0
MIS100,0,78,15,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,2,0,2,0,0
MIS100,0,39,0,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,9,0,2,0,0
MIS100,0,6,0,2,0,0
MIS100,0,5,0,2,0,0
MIS100,0,2,0,1,0,0
MIS100,0,1,0,2,0,0
MIS100,0,1,0,2,0,0
MIS100,0,41,2,2,0,0
MIS100,0,83,3,2,0,0
MIS100,0,13,3,2,0,0
MIS100,0,5,5,1,0,0
MIS100,0,5,5,2,0,0
MIS100,0,5,5,1,0,0
MIS100,0,0,0,2,0,0
MIS100,0,0,0,0,0,0
MIS100,0,13,0,2,0,0
MIS100,0,13,0,2,0,0
MIS100,0,20,0,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,2,1,2,0,0
MIS100,0,4,1,1,0,0
MIS100,0,6,5,2,0,0
MIS100,0,283,5,2,0,0
MIS100,0,19,5,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,1,1,2,0,0
MIS100,0,0,1,1,0,0
MIS100,0,17,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,2,1,0,0
MIS100,0,56,5,2,0,0
MIS100,0,73,6,2,0,0
MIS100,0,32,1,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,2,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,2,1,1,0,0
MIS100,0,106,6,2,0,0
MIS100,0,7,0,2,0,0
MIS100,0,7,3,1,0,0
MIS100,0,27,3,2,0,0
MIS100,0,150,4,2,0,0
MIS100,0,153,0,2,0,0
MIS100,0,153,0,2,0,0
MIS100,0,153,0,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,8,1,2,0,0
MIS100,0,1,1,1,0,0
MIS100,0,8,2,2,0,0
MIS100,0,130,2,2,0,0
MIS100,0,88,2,1,0,0
MIS100,0,88,2,2,0,0
MIS100,0,0,2,2,0,0
MIS100,0,25,5,2,0,0
MIS100,0,2,1,2,0,0
MIS100,0,136,5,2,0,0
MIS100,0,95,6,2,0,0
MIS100,0,9,2,2,0,0
MIS100,0,17,5,2,0,0
MIS100,0,74,5,2,0,0
MIS100,0,47,5,2,0,0
MIS100,0,41,5,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,68,6,2,0,0
MIS100,0,80,5,2,0,0
MIS100,0,5,0,1,0,0
MIS100,0,0,1,2,0,0
MIS100,0,7,1,2,0,0
MIS100,0,7,1,2,0,0
MIS100,0,0,0,2,0,0
MIS100,0,7,1,1,0,0
MIS100,0,10,2,2,0,0
MIS100,0,34,2,2,0,0
MIS100,0,10,2,2,0,0
MIS100,0,73,3,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,5,4,1,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,124,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,47,4,2,0,0
MIS100,0,3,4,1,0,0
MIS100,0,47,4,2,0,0
MIS100,0,86,5,2,0,0
MIS100,0,69,5,2,0,0
MIS100,0,75,5,2,0,0
MIS100,0,118,8,2,0,0
MIS100,0,60,12,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,0,1,2,0,0
MIS100,0,99,2,2,0,0
MIS100,0,12,2,1,0,0
MIS100,0,75,5,3,0,0
MIS100,0,22,5,3,0,0
MIS100,0,40,5,3,0,0
MIS100,0,108,5,2,0,0
